1,2,36,5,6,6,12,10
1,2,37,10,6,4,30,20
1,2,38,8,6,4,23,15
1,2,39,9,6,6,26,26
1,2,40,4,6,6,9,9
1,2,41,5,6,8,12,14
1,2,42,5,6,4,12,7
1,2,43,6,6,8,14,17
1,2,44,4,6,8,9,10
1,2,45,0,6,4,0,0
1,2,46,7,6,8,18,20
1,2,47,4,6,4,9,5
1,2,48,5,6,6,12,12
1,2,49,6,6,6,14,13
1,2,50,2,6,6,1,0
1,2,51,3,6,8,4,9
1,2,52,9,6,8,26,28
1,2,53,8,6,6,23,22
1,2,54,5,6,8,12,12
1,2,55,0,6,6,0,0
1,2,56,8,6,8,23,25
1,2,57,10,6,4,30,20
1,2,58,6,6,6,14,14
1,2,59,4,6,6,9,10
1,2,60,5,6,6,12,8
1,2,61,3,6,6,4,5
1,2,62,4,6,8,9,10
1,2,63,7,6,6,18,19
1,2,64,2,6,6,1,4
1,2,65,1,6,6,0,0
1,2,66,2,6,8,1,2
1,2,67,6,6,4,14,9
1,2,68,7,6,4,18,13
1,2,69,10,6,6,30,30
1,2,70,1,6,6,0,0
1,2,71,5,6,6,12,10
1,2,72,6,6,6,14,14
1,2,73,8,6,6,23,22
1,2,74,1,6,8,0,0
1,2,75,5,6,6,12,10
1,2,76,3,6,6,4,5
1,2,77,0,6,8,0,0
1,2,78,2,6,6,1,1
1,2,79,5,6,4,12,7
1,2,80,9,6,6,26,26
2,1,1,4,6,4,9,0
2,1,2,5,6,8,12,0
2,1,3,3,6,6,8,0
2,1,4,0,6,8,0,0
2,1,5,9,6,4,25,0
2,1,6,3,6,6,8,0
2,1,7,6,6,6,16,0
2,1,8,9,6,6,25,0
2,1,9,6,6,8,16,0
2,1,10,10,6,8,30,0
2,1,11,2,6,8,2,0
2,1,12,3,6,4,8,0
2,1,13,2,6,4,2,0
2,1,14,1,6,6,0,0
2,1,15,4,6,4,9,0
2,1,16,2,6,4,2,0
2,1,17,8,6,6,20,24
2,1,18,4,6,8,9,0
2,1,19,5,6,6,12,0
2,1,20,7,6,8,13,0
2,1,21,4,6,6,9,0
2,1,22,2,6,6,2,0
2,1,23,5,6,8,12,0
2,1,24,6,6,6,16,0
2,1,25,6,6,4,16,0
2,1,26,4,6,8,9,0
2,1,27,10,6,6,30,0
2,1,28,10,6,4,30,0
2,1,29,8,6,6,20,0
2,1,30,7,6,6,13,0
2,1,31,10,6,6,30,0
2,1,32,0,6,6,0,0
2,1,33,5,6,6,12,0
2,1,34,5,6,6,12,0
2,1,35,6,6,4,16,0
2,1,36,10,6,6,30,0
2,1,37,2,6,6,2,0
2,1,38,4,6,6,9,0
2,1,39,5,6,4,12,0
2,1,40,10,6,6,30,0
2,1,41,8,6,8,20,0
2,1,42,5,6,6,12,0
2,1,43,8,6,6,20,0
2,1,44,3,6,8,8,0
2,1,45,5,6,6,12,0
2,1,46,5,6,8,12,0
2,1,47,6,6,6,16,0
2,1,48,5,6,4,12,0
2,1,49,6,6,8,16,0
2,1,50,0,6,4,0,0
2,1,51,0,6,6,0,0
2,1,52,4,6,6,9,0
2,1,53,5,6,6,12,0
2,1,54,3,6,4,8,0
2,1,55,2,6,6,2,0
2,1,56,10,6,8,30,0
2,1,57,1,6,6,0,0
2,1,58,5,6,8,12,0
2,1,59,3,6,6,8,0
2,1,60,5,6,4,12,0
2,1,61,7,6,4,13,0
2,1,62,4,6,6,9,0
2,1,63,8,6,4,20,0
2,1,64,3,6,8,8,0
2,1,65,9,6,6,25,0
2,1,66,10,6,4,30,0
2,1,67,2,6,6,2,0
2,1,68,9,6,8,25,0
2,1,69,1,6,8,0,0
2,1,70,1,6,4,0,0
2,1,71,4,6,8,9,0
2,1,72,10,6,8,30,0
2,1,73,5,6,6,12,0
2,1,74,6,6,4,16,0
2,1,75,7,6,6,13,0
2,1,76,5,6,6,12,0
2,1,77,6,6,6,16,0
2,1,78,3,6,6,8,0
2,1,79,5,6,4,12,0
2,1,80,9,6,6,25,0
2,2,1,6,4,4,10,0
2,2,2,7,4,4,12,0
2,2,3,10,4,2,20,0
2,2,4,4,4,2,5,0
2,2,5,7,4,6,12,0
2,2,6,10,4,4,20,0
2,2,7,5,4,4,7,0
2,2,8,1,4,4,0,0
2,2,9,9,4,6,17,0
2,2,10,5,4,6,7,0
2,2,11,8,4,6,15,0
2,2,12,6,4,4,10,0
2,2,13,5,4,6,7,0
2,2,14,3,4,4,2,0
2,2,15,2,4,2,0,0
2,2,16,2,4,4,0,0
2,2,17,5,4,2,7,0
2,2,18,10,4,4,20,0
2,2,19,10,4,6,20,0
2,2,20,6,4,2,10,0
2,2,21,5,4,4,7,0
2,2,22,4,4,4,5,0
2,2,23,8,4,4,15,0
2,2,24,10,4,4,20,0
2,2,25,10,4,6,20,0
2,2,26,5,4,4,7,0
2,2,27,3,4,6,2,0
2,2,28,3,4,6,2,0
2,2,29,10,4,4,20,0
2,2,30,2,4,4,0,0
2,2,31,5,4,4,7,0
2,2,32,0,4,4,0,0
2,2,33,0,4,4,0,0
2,2,34,6,4,6,10,0
2,2,35,3,4,4,2,0
2,2,36,4,4,4,5,0
2,2,37,5,4,2,7,0
2,2,38,5,4,4,7,0
2,2,39,6,4,2,10,0
2,2,40,4,4,6,5,0
2,2,41,3,4,4,2,0
2,2,42,1,4,6,0,0
2,2,43,2,4,4,0,0
2,2,44,0,4,2,0,0
2,2,45,5,4,4,7,0
2,2,46,6,4,4,10,0
2,2,47,4,4,6,5,0
2,2,48,6,4,6,10,0
2,2,49,5,4,6,7,0
2,2,50,4,4,4,5,0
2,2,51,5,4,4,7,0
2,2,52,8,4,2,15,0
2,2,53,1,4,4,0,0
2,2,54,9,4,4,17,0
2,2,55,9,4,4,17,0
2,2,56,3,4,4,2,0
2,2,57,3,4,2,2,0
2,2,58,9,4,4,17,0
2,2,59,2,4,2,0,0
2,2,60,4,4,2,5,0
2,2,61,5,4,2,7,0
2,2,62,1,4,2,0,0
2,2,63,3,4,2,2,0
2,2,64,6,4,4,10,0
2,2,65,2,4,6,0,0
2,2,66,10,4,2,20,0
2,2,67,10,4,6,20,0
2,2,68,7,4,4,12,0
2,2,69,6,4,2,10,0
2,2,70,8,4,4,15,0
2,2,71,4,4,6,5,0
2,2,72,5,4,4,7,0
2,2,73,0,4,6,0,0
2,2,74,7,4,2,12,0
2,2,75,5,4,6,7,0
2,2,76,9,4,2,17,0
2,2,77,4,4,4,5,0
2,2,78,8,4,4,15,0
2,2,79,5,4,2,7,0
2,2,80,2,4,4,0,0
3,1,1,5,4,4,5,8
3,1,2,5,4,4,5,5
3,1,3,5,4,4,5,8
3,1,4,5,4,4,5,6
3,1,5,5,4,6,5,10
3,1,6,7,4,4,10,3
3,1,7,6,4,6,8,12
3,1,8,8,4,6,14,14
3,1,9,6,4,4,8,10
3,1,10,5,4,6,5,10
3,1,11,10,4,6,20,20
3,1,12,0,4,4,0,0
3,1,13,9,4,6,16,21
3,1,14,3,4,2,2,0
3,1,15,10,4,4,20,10
3,1,16,8,4,4,14,10
3,1,17,5,4,2,5,2
3,1,18,1,4,4,0,0
3,1,19,6,4,4,8,10
3,1,20,4,4,4,5,6
3,1,21,7,4,6,10,16
3,1,22,7,4,4,10,10
3,1,23,3,4,4,2,3
3,1,24,3,4,4,2,3
3,1,25,0,4,4,0,0
3,1,26,5,4,6,5,15
3,1,27,5,4,6,5,15
3,1,28,4,4,4,5,4
3,1,29,0,4,2,0,0
3,1,30,1,4,6,0,1
3,1,31,2,4,4,2,0
3,1,32,10,4,4,20,18
3,1,33,3,4,4,2,4
3,1,34,9,4,4,16,17
3,1,35,2,4,2,2,0
3,1,36,10,4,6,20,30
3,1,37,10,4,4,20,20
3,1,38,9,4,2,16,9
3,1,39,9,4,4,16,16
3,1,40,4,4,2,5,2
3,1,41,4,4,6,5,10
3,1,42,5,4,2,5,3
3,1,43,2,4,4,2,2
3,1,44,0,4,6,0,0
3,1,45,8,4,2,14,6
3,1,46,3,4,4,2,2
3,1,47,3,4,2,2,2
3,1,48,4,4,2,5,2
3,1,49,5,4,4,5,8
3,1,50,6,4,4,8,6
3,1,51,8,4,4,14,10
3,1,52,1,4,2,0,0
3,1,53,5,4,2,5,3
3,1,54,4,4,6,5,6
3,1,55,7,4,2,10,4
3,1,56,10,4,6,20,20
3,1,57,6,4,2,8,4
3,1,58,6,4,6,8,10
3,1,59,1,4,4,0,1
3,1,60,10,4,2,20,10
3,1,61,3,4,6,2,16
3,1,62,2,4,6,2,0
3,1,63,5,4,4,5,4
3,1,64,2,4,2,2,0
3,1,65,5,4,2,5,4
3,1,66,2,4,4,2,1
3,1,67,5,4,4,5,5
3,1,68,6,4,2,8,3
3,1,69,8,4,4,14,12
3,1,70,6,4,2,8,4
3,1,71,4,4,4,5,5
3,1,72,9,4,4,16,14
3,1,73,3,4,6,2,7
3,1,74,10,4,4,20,20
3,1,75,5,4,4,5,8
3,1,76,2,4,4,2,1
3,1,77,4,4,6,5,6
3,1,78,6,4,4,8,12
3,1,79,10,4,2,20,10
3,1,80,4,4,4,5,5
3,2,1,5,6,8,10,16
3,2,2,7,6,8,20,22
3,2,3,10,6,8,25,30
3,2,4,5,6,8,10,15
3,2,5,10,6,6,25,30
3,2,6,5,6,4,10,8
3,2,7,9,6,8,22,31
3,2,8,5,6,6,10,12
3,2,9,3,6,8,6,8
3,2,10,6,6,8,14,17
3,2,11,10,6,6,25,26
3,2,12,9,6,4,22,16
3,2,13,9,6,6,22,25
3,2,14,7,6,6,20,16
3,2,15,2,6,6,2,4
3,2,16,10,6,6,25,20
3,2,17,10,6,4,25,15
3,2,18,2,6,4,2,1
3,2,19,2,6,6,2,1
3,2,20,3,6,4,6,2
3,2,21,1,6,4,1,0
3,2,22,4,6,6,8,6
3,2,23,4,6,8,8,12
3,2,24,4,6,6,8,10
3,2,25,5,6,8,10,16
3,2,26,3,6,6,6,8
3,2,27,3,6,6,6,6
3,2,28,5,6,6,10,12
3,2,29,0,6,6,0,0
3,2,30,3,6,8,6,10
3,2,31,4,6,4,8,6
3,2,32,4,6,8,8,12
3,2,33,8,6,4,20,12
3,2,34,0,6,6,0,0
3,2,35,5,6,6,10,10
3,2,36,6,6,6,14,14
3,2,37,5,6,6,10,12
3,2,38,8,6,6,20,20
3,2,39,0,6,8,0,0
3,2,40,5,6,8,10,12
3,2,41,8,6,8,20,28
3,2,42,1,6,8,1,1
3,2,43,3,6,4,6,2
3,2,44,6,6,6,14,12
3,2,45,10,6,6,25,32
3,2,46,2,6,6,2,3
3,2,47,6,6,4,14,11
3,2,48,8,6,6,20,22
3,2,49,6,6,4,14,10
3,2,50,5,6,4,10,7
3,2,51,5,6,6,10,12
3,2,52,10,6,8,25,35
3,2,53,5,6,6,10,12
3,2,54,9,6,6,22,25
3,2,55,4,6,8,8,10
3,2,56,5,6,6,10,10
3,2,57,4,6,4,8,6
3,2,58,7,6,6,20,14
3,2,59,5,6,6,10,10
3,2,60,6,6,8,14,20
3,2,61,7,6,4,20,10
3,2,62,4,6,6,8,10
3,2,63,6,6,6,14,14
3,2,64,2,6,6,2,2
3,2,65,10,6,8,25,35
3,2,66,6,6,4,14,10
3,2,67,9,6,6,22,24
3,2,68,3,6,6,6,8
3,2,69,6,6,6,14,14
3,2,70,0,6,4,0,0
3,2,71,3,6,6,6,6
3,2,72,2,6,4,2,2
3,2,73,4,6,6,8,13
3,2,74,1,6,6,1,0
3,2,75,2,6,8,2,2
3,2,76,10,6,4,25,20
3,2,77,1,6,6,1,0
3,2,78,5,6,4,10,7
3,2,79,5,6,4,10,6
3,2,80,8,6,6,20,22
4,1,1,6,6,6,13,5
4,1,2,8,6,6,16,22
4,1,3,2,6,6,3,5
4,1,4,10,6,8,25,36
4,1,5,0,6,6,0,0
4,1,6,6,6,6,13,16
4,1,7,2,6,4,3,4
4,1,8,6,6,6,13,12
4,1,9,7,6,4,14,13
4,1,10,5,6,4,10,10
4,1,11,7,6,6,14,18
4,1,12,4,6,4,8,4
4,1,13,4,6,6,8,10
4,1,14,3,6,6,5,6
4,1,15,4,6,8,8,14
4,1,16,4,6,6,8,9
4,1,17,8,6,6,16,24
4,1,18,10,6,6,25,31
4,1,19,3,6,4,5,4
4,1,20,9,6,6,20,15
4,1,21,5,6,6,10,10
4,1,22,5,6,8,10,10
4,1,23,6,6,4,13,7
4,1,24,8,6,8,16,32
4,1,25,1,6,8,2,0
4,1,26,1,6,6,2,2
4,1,27,5,6,4,10,8
4,1,28,5,6,6,10,10
4,1,29,10,6,6,25,10
4,1,30,9,6,8,20,27
4,1,31,10,6,8,25,36
4,1,32,0,6,6,0,0
4,1,33,4,6,6,8,9
4,1,34,10,6,6,25,31
4,1,35,5,6,8,10,14
4,1,36,5,6,8,10,14
4,1,37,4,6,8,8,8
4,1,38,3,6,6,5,5
4,1,39,6,6,8,13,15
4,1,40,5,6,6,10,12
4,1,41,3,6,6,5,7
4,1,42,9,6,6,20,22
4,1,43,0,6,4,0,0
4,1,44,2,6,4,3,0
4,1,45,3,6,4,5,3
4,1,46,7,6,8,14,24
4,1,47,5,6,6,10,5
4,1,48,8,6,4,16,12
4,1,49,5,6,6,10,10
4,1,50,5,6,8,10,16
4,1,51,0,6,8,0,0
4,1,52,4,6,6,8,5
4,1,53,9,6,4,20,10
4,1,54,10,6,8,25,40
4,1,55,6,6,6,13,10
4,1,56,2,6,8,3,3
4,1,57,4,6,8,8,10
4,1,58,5,6,4,10,7
4,1,59,1,6,4,2,1
4,1,60,4,6,4,8,4
4,1,61,3,6,8,5,5
4,1,62,6,6,4,13,10
4,1,63,5,6,6,10,10
4,1,64,2,6,6,3,1
4,1,65,5,6,6,10,12
4,1,66,10,6,4,25,15
4,1,67,3,6,6,5,7
4,1,68,7,6,6,14,13
4,1,69,6,6,8,13,20
4,1,70,10,6,6,25,30
4,1,71,2,6,6,3,2
4,1,72,10,6,4,25,15
4,1,73,9,6,6,20,18
4,1,74,2,6,6,3,2
4,1,75,6,6,4,13,10
4,1,76,5,6,4,10,5
4,1,77,8,6,6,16,17
4,1,78,3,6,8,5,5
4,1,79,5,6,6,10,11
4,1,80,1,6,6,2,0
4,2,1,6,4,4,8,10
4,2,2,5,4,4,7,7
4,2,3,2,4,2,2,0
4,2,4,4,4,6,5,4
4,2,5,6,4,2,8,4
4,2,6,2,4,4,2,1
4,2,7,2,4,2,2,0
4,2,8,0,4,6,0,0
4,2,9,5,4,2,7,3
4,2,10,9,4,6,14,13
4,2,11,8,4,4,12,14
4,2,12,3,4,4,4,2
4,2,13,8,4,4,12,13
4,2,14,2,4,6,2,1
4,2,15,6,4,6,8,11
4,2,16,8,4,2,12,5
4,2,17,7,4,4,10,13
4,2,18,6,4,2,8,4
4,2,19,3,4,4,4,3
4,2,20,3,4,6,4,6
4,2,21,6,4,6,8,14
4,2,22,7,4,6,10,18
4,2,23,8,4,6,12,18
4,2,24,5,4,6,7,12
4,2,25,1,4,6,1,1
4,2,26,0,4,2,0,0
4,2,27,4,4,4,5,4
4,2,28,7,4,4,10,10
4,2,29,10,4,4,17,20
4,2,30,3,4,4,4,2
4,2,31,10,4,2,17,10
4,2,32,5,4,4,7,6
4,2,33,1,4,4,1,0
4,2,34,4,4,6,5,4
4,2,35,0,4,4,0,0
4,2,36,5,4,4,7,5
4,2,37,4,4,4,5,2
4,2,38,5,4,2,7,5
4,2,39,1,4,4,1,0
4,2,40,5,4,2,7,2
4,2,41,0,4,4,0,0
4,2,42,8,4,4,12,14
4,2,43,9,4,4,14,13
4,2,44,10,4,4,17,21
4,2,45,1,4,2,1,0
4,2,46,9,4,4,14,14
4,2,47,4,4,2,5,1
4,2,48,10,4,6,17,25
4,2,49,4,4,4,5,4
4,2,50,10,4,2,17,10
4,2,51,2,4,4,2,1
4,2,52,5,4,4,7,6
4,2,53,3,4,4,4,0
4,2,54,6,4,4,8,9
4,2,55,10,4,4,17,16
4,2,56,7,4,2,10,5
4,2,57,3,4,2,4,1
4,2,58,5,4,2,7,2
4,2,59,5,4,6,7,10
4,2,60,10,4,6,17,31
4,2,61,2,4,4,2,0
4,2,62,5,4,4,7,7
4,2,63,5,4,4,7,6
4,2,64,2,4,4,2,0
4,2,65,3,4,6,4,1
4,2,66,5,4,4,7,5
4,2,67,9,4,2,14,7
4,2,68,6,4,4,8,8
4,2,69,5,4,6,7,10
4,2,70,6,4,4,8,8
4,2,71,4,4,6,5,4
4,2,72,5,4,4,7,7
4,2,73,6,4,2,8,4
4,2,74,10,4,4,17,20
4,2,75,10,4,6,17,26
4,2,76,3,4,2,4,0
4,2,77,5,4,6,7,10
4,2,78,9,4,4,14,19
4,2,79,4,4,4,5,2
4,2,80,4,4,2,5,3
5,1,1,8,4,4,15,12
5,1,2,4,4,4,5,6
5,1,3,5,4,2,7,3
5,1,4,5,4,4,7,7
5,1,5,10,4,4,20,20
5,1,6,10,4,4,20,15
5,1,7,5,4,4,7,7
5,1,8,5,4,4,7,8
5,1,9,2,4,4,0,0
5,1,10,4,4,2,5,2
5,1,11,3,4,4,1,3
5,1,12,7,4,4,12,15
5,1,13,5,4,4,7,7
5,1,14,4,4,6,5,9
5,1,15,5,4,2,7,4
5,1,16,4,4,4,5,4
5,1,17,10,4,2,20,5
5,1,18,0,4,6,0,0
5,1,19,5,4,4,7,7
5,1,20,1,4,2,0,0
5,1,21,9,4,2,17,9
5,1,22,6,4,2,10,5
5,1,23,10,4,6,20,30
5,1,24,2,4,4,0,0
5,1,25,9,4,4,17,18
5,1,26,10,4,2,20,10
5,1,27,2,4,4,0,0
5,1,28,0,4,4,0,0
5,1,29,2,4,2,0,0
5,1,30,6,4,4,10,10
5,1,31,6,4,2,10,4
5,1,32,9,4,6,17,27
5,1,33,2,4,4,0,0
5,1,34,4,4,6,5,10
5,1,35,10,4,4,20,20
5,1,36,6,4,2,10,6
5,1,37,4,4,4,5,6
5,1,38,3,4,4,1,3
5,1,39,2,4,2,0,0
5,1,40,5,4,4,7,7
5,1,41,8,4,4,15,15
5,1,42,5,4,6,7,14
5,1,43,5,4,6,7,12
5,1,44,5,4,6,7,12
5,1,45,1,4,4,0,0
5,1,46,0,4,2,0,0
5,1,47,7,4,4,12,12
5,1,48,3,4,4,1,3
5,1,49,10,4,6,20,30
5,1,50,8,4,4,15,15
5,1,51,6,4,4,10,10
5,1,52,0,4,4,0,0
5,1,53,5,4,4,7,7
5,1,54,6,4,4,10,10
5,1,55,9,4,4,17,17
5,1,56,5,4,4,7,7
5,1,57,6,4,4,10,10
5,1,58,5,4,6,7,12
5,1,59,4,4,6,5,9
5,1,60,3,4,4,1,3
5,1,61,8,4,2,15,7
5,1,62,5,4,2,7,3
5,1,63,10,4,6,20,30
5,1,64,4,4,2,5,1
5,1,65,10,4,4,20,20
5,1,66,4,4,4,5,5
5,1,67,9,4,4,17,17
5,1,68,7,4,6,12,19
5,1,69,5,4,2,7,3
5,1,70,3,4,6,1,5
5,1,71,2,4,6,0,2
5,1,72,1,4,6,0,0
5,1,73,6,4,6,10,16
5,1,74,7,4,2,12,6
5,1,75,3,4,2,1,0
5,1,76,1,4,4,0,0
5,1,77,6,4,6,10,12
5,1,78,8,4,6,15,23
5,1,79,3,4,6,1,5
5,1,80,3,4,2,1,0
5,2,1,5,6,4,12,8
5,2,2,2,6,6,2,2
5,2,3,3,6,4,5,3
5,2,4,6,6,6,16,16
5,2,5,4,6,8,9,12
5,2,6,5,6,8,12,17
5,2,7,7,6,8,19,26
5,2,8,7,6,6,19,19
5,2,9,2,6,6,2,2
5,2,10,1,6,4,0,0
5,2,11,2,6,6,2,2
5,2,12,9,6,8,26,35
5,2,13,4,6,4,9,5
5,2,14,5,6,6,12,12
5,2,15,4,6,6,9,9
5,2,16,0,6,4,0,0
5,2,17,2,6,6,2,2
5,2,18,6,6,6,16,16
5,2,19,9,6,6,26,26
5,2,20,2,6,4,2,0
5,2,21,5,6,6,12,12
5,2,22,2,6,4,2,0
5,2,23,9,6,6,26,26
5,2,24,0,6,8,0,0
5,2,25,6,6,4,16,10
5,2,26,4,6,6,9,9
5,2,27,5,6,8,12,17
5,2,28,4,6,6,9,9
5,2,29,5,6,4,12,8
5,2,30,5,6,6,12,12
5,2,31,3,6,6,5,5
5,2,32,6,6,8,16,22
5,2,33,2,6,8,2,4
5,2,34,3,6,6,5,5
5,2,35,10,6,6,30,30
5,2,36,8,6,8,23,31
5,2,37,6,6,6,16,16
5,2,38,5,6,6,12,12
5,2,39,5,6,6,12,12
5,2,40,5,6,8,12,17
5,2,41,10,6,4,30,20
5,2,42,10,6,6,30,30
5,2,43,8,6,4,23,15
5,2,44,10,6,8,30,40
5,2,45,3,6,4,5,3
5,2,46,10,6,4,30,20
5,2,47,1,6,6,0,0
5,2,48,4,6,8,9,13
5,2,49,5,6,4,12,7
5,2,50,1,6,6,0,0
5,2,51,10,6,6,30,30
5,2,52,3,6,6,5,5
5,2,53,7,6,6,19,19
5,2,54,5,6,4,12,7
5,2,55,6,6,4,16,10
5,2,56,5,6,6,12,12
5,2,57,10,6,6,30,30
5,2,58,5,6,6,12,12
5,2,59,8,6,6,23,23
5,2,60,6,6,8,16,22
5,2,61,10,6,8,30,40
5,2,62,3,6,6,5,5
5,2,63,0,6,6,0,0
5,2,64,8,6,6,23,23
5,2,65,8,6,6,23,23
5,2,66,4,6,6,9,9
5,2,67,3,6,8,5,8
5,2,68,4,6,4,9,5
5,2,69,1,6,8,0,0
5,2,70,9,6,6,26,26
5,2,71,10,6,8,30,40
5,2,72,9,6,4,26,17
5,2,73,5,6,8,12,17
5,2,74,3,6,8,5,8
5,2,75,6,6,4,16,10
5,2,76,4,6,8,9,13
5,2,77,7,6,4,19,12
5,2,78,5,6,6,12,12
5,2,79,0,6,6,0,0
5,2,80,6,6,6,16,16
6,1,1,2,6,6,2,2
6,1,2,10,6,6,30,28
6,1,3,2,6,4,2,1
6,1,4,9,6,6,27,24
6,1,5,10,6,4,30,18
6,1,6,3,6,6,5,3
6,1,7,10,6,6,30,28
6,1,8,1,6,4,0,0
6,1,9,4,6,6,8,8
6,1,10,8,6,6,23,20
6,1,11,5,6,6,12,10
6,1,12,5,6,4,12,7
6,1,13,5,6,6,12,13
6,1,14,5,6,6,12,13
6,1,15,6,6,6,15,15
6,1,16,7,6,6,17,18
6,1,17,5,6,8,12,15
6,1,18,9,6,6,27,21
6,1,19,10,6,6,30,28
6,1,20,6,6,6,15,13
6,1,21,1,6,8,0,0
6,1,22,7,6,8,17,18
6,1,23,6,6,4,15,10
6,1,24,8,6,6,23,20
6,1,25,6,6,6,15,15
6,1,26,3,6,6,5,2
6,1,27,0,6,6,0,0
6,1,28,10,6,4,30,16
6,1,29,4,6,8,8,13
6,1,30,9,6,6,27,25
6,1,31,2,6,6,2,1
6,1,32,4,6,6,8,4
6,1,33,4,6,8,8,10
6,1,34,8,6,8,23,28
6,1,35,6,6,4,15,10
6,1,36,5,6,6,12,12
6,1,37,6,6,4,15,8
6,1,38,9,6,8,27,30
6,1,39,5,6,6,12,12
6,1,40,3,6,8,5,6
6,1,41,3,6,6,5,3
6,1,42,3,6,6,5,3
6,1,43,4,6,4,8,4
6,1,44,3,6,8,5,4
6,1,45,5,6,4,12,5
6,1,46,7,6,4,17,9
6,1,47,6,6,8,15,16
6,1,48,3,6,4,5,1
6,1,49,0,6,8,0,0
6,1,50,8,6,4,23,10
6,1,51,4,6,8,8,8
6,1,52,2,6,6,2,1
6,1,53,2,6,4,2,0
6,1,54,0,6,6,0,0
6,1,55,9,6,4,27,10
6,1,56,6,6,8,15,16
6,1,57,10,6,8,30,34
6,1,58,5,6,6,12,12
6,1,59,5,6,6,12,11
6,1,60,1,6,6,0,0
6,1,61,4,6,6,8,7
6,1,62,10,6,8,30,35
6,1,63,4,6,4,8,3
6,1,64,7,6,6,17,14
6,1,65,10,6,8,30,35
6,1,66,6,6,6,15,12
6,1,67,5,6,8,12,15
6,1,68,5,6,8,12,15
6,1,69,5,6,4,12,5
6,1,70,8,6,6,23,15
6,1,71,5,6,4,12,5
6,1,72,1,6,6,0,0
6,1,73,2,6,6,2,1
6,1,74,5,6,8,12,15
6,1,75,10,6,6,30,28
